"","source","target","Edge Weight"
"9330","polymath22","Valerie0714",1
"9331","polymath22","JustABrick",1
"9332","polymath22","Twitlertwit",1
"9333","polymath22","LtlRedX",1
"9334","polymath22","Balkingpoints",1
"9335","polymath22","DirkZ1",1
"9336","polymath22","DefeatVos",1
"9337","polymath22","restorereality",1
"9338","polymath22","sherijr",1
"9339","polymath22","leftnotright",1
"9340","polymath22","Cog_Dis",1
"9341","polymath22","stefsstuff",1
"9342","polymath22","janetbwd",1
"9343","polymath22","GiniCoefficien1",1
"9344","polymath22","FoL2009",1
"9345","polymath22","PeggyStuart",1
"9346","polymath22","mayread3",1
"9347","polymath22","Our4thEstate",1
"9348","polymath22","RedRoadRail",1
"9349","polymath22","TheFlaCracker",1
"9350","polymath22","PolitiScoop",1
"9351","polymath22","superbranch",1
"9352","polymath22","peterflom",1
"9353","polymath22","The_Anti_Fox",1
"9354","polymath22","DrGlenBarry",1
"9355","polymath22","justgrateful",1
"9356","polymath22","Gamblndan",1
"9357","polymath22","AndrewKroll",1
"9358","peterflom","polymath22",1
"9359","TksABunchJohn","polymath22",1
"9360","TheFlaCracker","polymath22",1
"9361","restorereality","polymath22",1
"9362","prwatch","polymath22",1
"9363","GiniCoefficien1","polymath22",1
"9364","Wisco","polymath22",1
"9365","ECmadtown","polymath22",1
"9366","JLownLaw","polymath22",1
"9367","opticaldensity","polymath22",1
"9368","elliot_brand","polymath22",1
"9369","TheDailyEdge","elliot_brand",1
"9370","haymakers","elliot_brand",1
"9371","missLtoe","elliot_brand",1
"9372","elliot_brand","haymakers",1
"9373","elliot_brand","allen_osuno",1
"9374","elliot_brand","TheDailyEdge",1
"9375","Our4thEstate","AngryBlackLady",1
"9376","The_Anti_Fox","AngryBlackLady",1
"9377","Jane_WI","AngryBlackLady",1
"9378","FoL2009","AngryBlackLady",1
"9379","Morning_West","AngryBlackLady",1
"9380","theonlyadult","AngryBlackLady",1
"9381","shivabeach","AngryBlackLady",1
"9382","ak2sandiego","AngryBlackLady",1
"9383","HnstyNgov","AngryBlackLady",1
"9384","AngryBlackLady","theonlyadult",1
"9385","AngryBlackLady","haymakers",1
"9386","AngryBlackLady","scyeatts",1
"9387","AngryBlackLady","TheDailyEdge",1
"9388","AngryBlackLady","TomBales1",1
"9389","AngryBlackLady","mdrfl",1
"9390","Cog_Dis","AngryBlackLady",1
"9391","TheDailyEdge","AngryBlackLady",1
"9392","lynx55","AngryBlackLady",1
"9393","mdrfl","AngryBlackLady",1
"9394","haymakers","AngryBlackLady",1
"9395","peterflom","AngryBlackLady",1
"9396","TomBales1","AngryBlackLady",1
"9397","scyeatts","AngryBlackLady",1
"9398","Twitlertwit","AngryBlackLady",1
"9399","mayread3","AngryBlackLady",1
"9400","djB_MonEy","AngryBlackLady",1
"9401","GiniCoefficien1","AngryBlackLady",1
"9402","ECmadtown","AngryBlackLady",1
"9403","JLownLaw","AngryBlackLady",1
"9404","sherijr","AngryBlackLady",1
"9405","RedRoadRail","AngryBlackLady",1
"9406","Auriandra","AngryBlackLady",1
"9407","DhaliWear","AngryBlackLady",1
"9408","txmattie","shivabeach",1
"9409","Our4thEstate","shivabeach",1
"9410","stefsstuff","shivabeach",1
"9411","shivabeach","Wisco",1
"9412","shivabeach","TksABunchJohn",1
"9413","shivabeach","UltraVerified",1
"9414","shivabeach","Twitlertwit",1
"9415","shivabeach","HnstyNgov",1
"9416","shivabeach","PolitiScoop",1
"9417","shivabeach","TheDailyEdge",1
"9418","shivabeach","Our4thEstate",1
"9419","shivabeach","missLtoe",1
"9420","shivabeach","txmattie",1
"9421","shivabeach","scyeatts",1
"9422","shivabeach","adbridgeforth",1
"9423","shivabeach","juppiecat1",1
"9424","shivabeach","Salon",1
"9425","shivabeach","DirkZ1",1
"9426","shivabeach","stefsstuff",1
"9427","shivabeach","Progress2day",1
"9428","shivabeach","Surfzoned",1
"9429","HnstyNgov","shivabeach",1
"9430","DirkZ1","shivabeach",1
"9431","TheDailyEdge","shivabeach",1
"9432","TksABunchJohn","shivabeach",1
"9433","scyeatts","shivabeach",1
"9434","Twitlertwit","shivabeach",1
"9435","PeggyStuart","shivabeach",1
"9436","Wisco","shivabeach",1
"9437","juppiecat1","shivabeach",1
"9438","UltraVerified","shivabeach",1
"9439","Surfzoned","shivabeach",1
"9440","Cos2mwiz2","KurtzLR",1
"9441","txmattie","KurtzLR",1
"9442","Our4thEstate","KurtzLR",1
"9443","leftnotright","KurtzLR",1
"9444","FoL2009","KurtzLR",1
"9445","KurtzLR","scyeatts",1
"9446","KurtzLR","FoL2009",1
"9447","KurtzLR","haymakers",1
"9448","KurtzLR","LCranston1939",1
"9449","KurtzLR","peterflom",1
"9450","KurtzLR","Cos2mwiz2",1
"9451","KurtzLR","leftnotright",1
"9452","KurtzLR","Our4thEstate",1
"9453","KurtzLR","txmattie",1
"9454","KurtzLR","sherijr",1
"9455","KurtzLR","justgrateful",1
"9456","KurtzLR","PeggyStuart",1
"9457","KurtzLR","SpudLovr",1
"9458","KurtzLR","TksABunchJohn",1
"9459","KurtzLR","stefsstuff",1
"9460","KurtzLR","ak2sandiego",1
"9461","KurtzLR","mayread3",1
"9462","KurtzLR","Surfzoned",1
"9463","KurtzLR","RedRoadRail",1
"9464","KurtzLR","The_Anti_Fox",1
"9465","KurtzLR","TomBales1",1
"9466","stefsstuff","KurtzLR",1
"9467","justgrateful","KurtzLR",1
"9468","LCranston1939","KurtzLR",1
"9469","ak2sandiego","KurtzLR",1
"9470","peterflom","KurtzLR",1
"9471","TksABunchJohn","KurtzLR",1
"9472","TomBales1","KurtzLR",1
"9473","PeggyStuart","KurtzLR",1
"9474","sherijr","KurtzLR",1
"9475","RedRoadRail","KurtzLR",1
"9476","Surfzoned","KurtzLR",1
"9477","txmattie","GiniCoefficien1",1
"9478","Progress2day","GiniCoefficien1",1
"9479","Our4thEstate","GiniCoefficien1",1
"9480","leftnotright","GiniCoefficien1",1
"9481","DrGlenBarry","GiniCoefficien1",1
"9482","justgrateful","GiniCoefficien1",1
"9483","DefeatVos","GiniCoefficien1",1
"9484","LCranston1939","GiniCoefficien1",1
"9485","Cog_Dis","GiniCoefficien1",1
"9486","TheDailyEdge","GiniCoefficien1",1
"9487","unkybunky","GiniCoefficien1",1
"9488","peterflom","GiniCoefficien1",1
"9489","TksABunchJohn","GiniCoefficien1",1
"9490","Twitlertwit","GiniCoefficien1",1
"9491","mayread3","GiniCoefficien1",1
"9492","GiniCoefficien1","JLownLaw",1
"9493","GiniCoefficien1","PolitiScoop",1
"9494","GiniCoefficien1","davecatanese",1
"9495","GiniCoefficien1","restorereality",1
"9496","GiniCoefficien1","TksABunchJohn",1
"9497","GiniCoefficien1","LCranston1939",1
"9498","GiniCoefficien1","Twitlertwit",1
"9499","GiniCoefficien1","Aqua_Buddah",1
"9500","GiniCoefficien1","unkybunky",1
"9501","GiniCoefficien1","MahlonMitchell",1
"9502","GiniCoefficien1","Salon",1
"9503","GiniCoefficien1","The_Anti_Fox",1
"9504","GiniCoefficien1","Auriandra",1
"9505","GiniCoefficien1","txmattie",1
"9506","GiniCoefficien1","prwatch",1
"9507","GiniCoefficien1","Progress2day",1
"9508","GiniCoefficien1","DefeatVos",1
"9509","GiniCoefficien1","Cog_Dis",1
"9510","GiniCoefficien1","leftnotright",1
"9511","GiniCoefficien1","PeggyStuart",1
"9512","GiniCoefficien1","SpudLovr",1
"9513","GiniCoefficien1","ak2sandiego",1
"9514","GiniCoefficien1","mayread3",1
"9515","GiniCoefficien1","AndrewKroll",1
"9516","GiniCoefficien1","peterflom",1
"9517","GiniCoefficien1","superbranch",1
"9518","GiniCoefficien1","Our4thEstate",1
"9519","GiniCoefficien1","justgrateful",1
"9520","GiniCoefficien1","DrGlenBarry",1
"9521","GiniCoefficien1","Surfzoned",1
"9522","PolitiScoop","GiniCoefficien1",1
"9523","JLownLaw","GiniCoefficien1",1
"9524","Auriandra","GiniCoefficien1",1
"9525","Surfzoned","GiniCoefficien1",1
"9526","Cos2mwiz2","Surfzoned",1
"9527","Surfzoned","UltraVerified",1
"9528","Surfzoned","Cos2mwiz2",1
"9529","janetbwd","davecatanese",1
"9530","CarterFliptMe","davecatanese",1
"9531","davecatanese","restorereality",1
"9532","AmyKremer","davecatanese",1
"9533","MahlonMitchell","davecatanese",1
"9534","HnstyNgov","davecatanese",1
"9535","TheDailyEdge","davecatanese",1
"9536","lwdgrfx","davecatanese",1
"9537","UniqueName099","davecatanese",1
"9538","scyeatts","davecatanese",1
"9539","restorereality","davecatanese",1
"9540","LaurenC_Lux","davecatanese",1
"9541","ElleTimesTwo","LaurenC_Lux",1
"9542","LaurenC_Lux","ElleTimesTwo",1
"9543","MCNETHJ","KevinACroswhite",1
"9544","UniqueName099","KevinACroswhite",1
"9545","KevinACroswhite","LaurenC_Lux",1
"9546","KevinACroswhite","MahlonMitchell",1
"9547","LaurenC_Lux","KevinACroswhite",1
"9548","SpiritOfMadison","matthewhurtt",1
"9549","matthewhurtt","brooksbayne",1
"9550","matthewhurtt","RedAlert",1
"9551","RedAlert","matthewhurtt",1
"9552","AmyKremer","matthewhurtt",1
"9553","MCNETHJ","matthewhurtt",1
"9554","brooksbayne","matthewhurtt",1
"9555","LaurenC_Lux","matthewhurtt",1
"9556","AmyKremer","LaurenC_Lux",1
"9557","LaurenC_Lux","RedAlert",1
"9558","LaurenC_Lux","AmyKremer",1
"9559","LaurenC_Lux","SpiritOfMadison",1
"9560","CarterFliptMe","birrdytalk",1
"9561","Revenant0101","birrdytalk",1
"9562","BobEwoldt","birrdytalk",1
"9563","TheFlaCracker","birrdytalk",1
"9564","birrdytalk","TheFlaCracker",1
"9565","birrdytalk","BadgerNative",1
"9566","birrdytalk","CarterFliptMe",1
"9567","birrdytalk","SpiritOfMadison",1
"9568","birrdytalk","Revenant0101",1
"9569","birrdytalk","lonemusketeer",1
"9570","birrdytalk","N9ZF",1
"9571","birrdytalk","BobEwoldt",1
"9572","N9ZF","birrdytalk",1
"9573","NathanHale1775","birrdytalk",1
"9574","lonemusketeer","birrdytalk",1
"9575","CarterFliptMe","BobEwoldt",1
"9576","MCNETHJ","BobEwoldt",1
"9577","John_Monahan","BobEwoldt",1
"9578","BobEwoldt","Auriandra",1
"9579","BobEwoldt","UniqueName099",1
"9580","BobEwoldt","TheFlaCracker",1
"9581","BobEwoldt","John_Monahan",1
"9582","BobEwoldt","CarterFliptMe",1
"9583","BobEwoldt","Twin66",1
"9584","BobEwoldt","MCNETHJ",1
"9585","BobEwoldt","lonemusketeer",1
"9586","BobEwoldt","NathanHale1775",1
"9587","BobEwoldt","txmattie",1
"9588","UniqueName099","BobEwoldt",1
"9589","TheFlaCracker","BobEwoldt",1
"9590","NathanHale1775","BobEwoldt",1
"9591","Auriandra","BobEwoldt",1
"9592","lonemusketeer","BobEwoldt",1
"9593","TheFlaCracker","lonemusketeer",1
"9594","1_Eagle","lonemusketeer",1
"9595","lonemusketeer","Jana_1977",1
"9596","lonemusketeer","TheFlaCracker",1
"9597","lonemusketeer","1_Eagle",1
"9598","lonemusketeer","BadgerNative",1
"9599","Jane_WI","Balkingpoints",1
"9600","LtlRedX","Balkingpoints",1
"9601","stefsstuff","Balkingpoints",1
"9602","justgrateful","Balkingpoints",1
"9603","Balkingpoints","LtlRedX",1
"9604","Balkingpoints","allen_osuno",1
"9605","Balkingpoints","justgrateful",1
"9606","Balkingpoints","lwdgrfx",1
"9607","Balkingpoints","opticaldensity",1
"9608","Balkingpoints","Jane_WI",1
"9609","Balkingpoints","Valerie0714",1
"9610","Balkingpoints","Twitlertwit",1
"9611","Balkingpoints","TheDailyEdge",1
"9612","TheDailyEdge","Balkingpoints",1
"9613","lwdgrfx","Balkingpoints",1
"9614","Twitlertwit","Balkingpoints",1
"9615","Valerie0714","Balkingpoints",1
"9616","opticaldensity","Balkingpoints",1
"9617","allen_osuno","Balkingpoints",1
"9618","Jane_WI","Wisco",1
"9619","SpudLovr","Wisco",1
"9620","Morning_West","Wisco",1
"9621","DefeatVos","Wisco",1
"9622","ak2sandiego","Wisco",1
"9623","Cog_Dis","Wisco",1
"9624","lwdgrfx","Wisco",1
"9625","RayBeckerman","Wisco",1
"9626","Wisco","Cog_Dis",1
"9627","Wisco","RayBeckerman",1
"9628","Wisco","allen_osuno",1
"9629","Wisco","art2u2",1
"9630","Wisco","AndrewKroll",1
"9631","Wisco","lwdgrfx",1
"9632","Wisco","SpudLovr",1
"9633","UltraVerified","Wisco",1
"9634","allen_osuno","Wisco",1
"9635","Progress2day","RayBeckerman",1
"9636","Jane_WI","RayBeckerman",1
"9637","LCranston1939","RayBeckerman",1
"9638","gnuman1979","RayBeckerman",1
"9639","TheDailyEdge","RayBeckerman",1
"9640","lwdgrfx","RayBeckerman",1
"9641","unkybunky","RayBeckerman",1
"9642","TksABunchJohn","RayBeckerman",1
"9643","RayBeckerman","lwdgrfx",1
"9644","RayBeckerman","Salon",1
"9645","RayBeckerman","Aqua_Buddah",1
"9646","RayBeckerman","JLownLaw",1
"9647","RayBeckerman","V1ct0rCR0cc0",1
"9648","RayBeckerman","UltraVerified",1
"9649","RayBeckerman","TheDailyEdge",1
"9650","RayBeckerman","gnuman1979",1
"9651","RayBeckerman","Valerie0714",1
"9652","RayBeckerman","LCranston1939",1
"9653","RayBeckerman","opticaldensity",1
"9654","RayBeckerman","Jane_WI",1
"9655","RayBeckerman","TksABunchJohn",1
"9656","RayBeckerman","Progress2day",1
"9657","RayBeckerman","mayread3",1
"9658","Salon","RayBeckerman",1
"9659","Aqua_Buddah","RayBeckerman",1
"9660","mayread3","RayBeckerman",1
"9661","Valerie0714","RayBeckerman",1
"9662","JLownLaw","RayBeckerman",1
"9663","V1ct0rCR0cc0","RayBeckerman",1
"9664","opticaldensity","RayBeckerman",1
"9665","UltraVerified","RayBeckerman",1
"9666","allen_osuno","RayBeckerman",1
"9667","txmattie","mdrfl",1
"9668","Our4thEstate","mdrfl",1
"9669","JustABrick","mdrfl",1
"9670","LtlRedX","mdrfl",1
"9671","TheDailyEdge","mdrfl",1
"9672","mdrfl","lwdgrfx",1
"9673","mdrfl","LtlRedX",1
"9674","mdrfl","haymakers",1
"9675","mdrfl","peterflom",1
"9676","mdrfl","JustABrick",1
"9677","mdrfl","allen_osuno",1
"9678","mdrfl","Cog_Dis",1
"9679","mdrfl","sherijr",1
"9680","mdrfl","PeggyStuart",1
"9681","mdrfl","MahlonMitchell",1
"9682","mdrfl","txmattie",1
"9683","mdrfl","Our4thEstate",1
"9684","mdrfl","theonlyadult",1
"9685","lwdgrfx","mdrfl",1
"9686","haymakers","mdrfl",1
"9687","peterflom","mdrfl",1
"9688","PeggyStuart","mdrfl",1
"9689","sherijr","mdrfl",1
"9690","allen_osuno","mdrfl",1
"9691","Progress2day","Twitlertwit",1
"9692","Our4thEstate","Twitlertwit",1
"9693","The_Anti_Fox","Twitlertwit",1
"9694","LtlRedX","Twitlertwit",1
"9695","stefsstuff","Twitlertwit",1
"9696","SpudLovr","Twitlertwit",1
"9697","DefeatVos","Twitlertwit",1
"9698","LCranston1939","Twitlertwit",1
"9699","ak2sandiego","Twitlertwit",1
"9700","HnstyNgov","Twitlertwit",1
"9701","TheDailyEdge","Twitlertwit",1
"9702","lwdgrfx","Twitlertwit",1
"9703","art2u2","Twitlertwit",1
"9704","peterflom","Twitlertwit",1
"9705","TksABunchJohn","Twitlertwit",1
"9706","scyeatts","Twitlertwit",1
"9707","Twitlertwit","peterflom",1
"9708","Twitlertwit","TksABunchJohn",1
"9709","Twitlertwit","allen_osuno",1
"9710","Twitlertwit","Aqua_Buddah",1
"9711","Twitlertwit","art2u2",1
"9712","Twitlertwit","TheDailyEdge",1
"9713","Twitlertwit","HnstyNgov",1
"9714","Twitlertwit","Valerie0714",1
"9715","Twitlertwit","lwdgrfx",1
"9716","Twitlertwit","LCranston1939",1
"9717","Twitlertwit","Auriandra",1
"9718","Twitlertwit","UltraVerified",1
"9719","Twitlertwit","SpudLovr",1
"9720","Twitlertwit","scyeatts",1
"9721","Twitlertwit","ak2sandiego",1
"9722","Twitlertwit","AndrewKroll",1
"9723","Twitlertwit","Progress2day",1
"9724","Twitlertwit","stefsstuff",1
"9725","Twitlertwit","LtlRedX",1
"9726","Twitlertwit","The_Anti_Fox",1
"9727","Twitlertwit","Our4thEstate",1
"9728","Twitlertwit","mayread3",1
"9729","restorereality","Twitlertwit",1
"9730","Aqua_Buddah","Twitlertwit",1
"9731","PeggyStuart","Twitlertwit",1
"9732","Valerie0714","Twitlertwit",1
"9733","JLownLaw","Twitlertwit",1
"9734","opticaldensity","Twitlertwit",1
"9735","Auriandra","Twitlertwit",1
"9736","UltraVerified","Twitlertwit",1
"9737","allen_osuno","Twitlertwit",1
"9738","leftnotright","Aqua_Buddah",1
"9739","Morning_West","Aqua_Buddah",1
"9740","justgrateful","Aqua_Buddah",1
"9741","TksABunchJohn","Aqua_Buddah",1
"9742","scyeatts","Aqua_Buddah",1
"9743","Aqua_Buddah","Auriandra",1
"9744","Aqua_Buddah","TksABunchJohn",1
"9745","Aqua_Buddah","allen_osuno",1
"9746","Aqua_Buddah","V1ct0rCR0cc0",1
"9747","Aqua_Buddah","leftnotright",1
"9748","mayread3","Aqua_Buddah",1
"9749","missLtoe","Aqua_Buddah",1
"9750","V1ct0rCR0cc0","Aqua_Buddah",1
"9751","Auriandra","Aqua_Buddah",1
"9752","allen_osuno","Aqua_Buddah",1
"9753","TheDailyEdge","8th_of_Branstad",1
"9754","peterflom","8th_of_Branstad",1
"9755","8th_of_Branstad","Salon",1
"9756","8th_of_Branstad","AndrewKroll",1
"9757","8th_of_Branstad","peterflom",1
"9758","8th_of_Branstad","TheDailyEdge",1
"9759","8th_of_Branstad","haymakers",1
"9760","8th_of_Branstad","Cog_Dis",1
"9761","8th_of_Branstad","UltraVerified",1
"9762","8th_of_Branstad","prwatch",1
"9763","8th_of_Branstad","Jane_WI",1
"9764","allen_osuno","8th_of_Branstad",1
"9765","txmattie","Auriandra",1
"9766","Our4thEstate","Auriandra",1
"9767","SpudLovr","Auriandra",1
"9768","justgrateful","Auriandra",1
"9769","ak2sandiego","Auriandra",1
"9770","HnstyNgov","Auriandra",1
"9771","TheDailyEdge","Auriandra",1
"9772","unkybunky","Auriandra",1
"9773","peterflom","Auriandra",1
"9774","Gamblndan","Auriandra",1
"9775","TomBales1","Auriandra",1
"9776","mayread3","Auriandra",1
"9777","PeggyStuart","Auriandra",1
"9778","Valerie0714","Auriandra",1
"9779","Auriandra","Salon",1
"9780","Auriandra","HnstyNgov",1
"9781","Auriandra","AndrewKroll",1
"9782","Auriandra","txmattie",1
"9783","Auriandra","prwatch",1
"9784","Auriandra","unkybunky",1
"9785","Auriandra","peterflom",1
"9786","Auriandra","PeggyStuart",1
"9787","Auriandra","TheDailyEdge",1
"9788","Auriandra","scyeatts",1
"9789","Auriandra","UltraVerified",1
"9790","Auriandra","BadgerNative",1
"9791","Auriandra","mayread3",1
"9792","Auriandra","Our4thEstate",1
"9793","Auriandra","allen_osuno",1
"9794","Auriandra","RedAlert",1
"9795","Auriandra","SpudLovr",1
"9796","Auriandra","TomBales1",1
"9797","Auriandra","theonlyadult",1
"9798","Auriandra","Gamblndan",1
"9799","Auriandra","justgrateful",1
"9800","Auriandra","ak2sandiego",1
"9801","UltraVerified","Auriandra",1
"9802","allen_osuno","Auriandra",1
"9803","Progress2day","justgrateful",1
"9804","Our4thEstate","justgrateful",1
"9805","LtlRedX","justgrateful",1
"9806","stefsstuff","justgrateful",1
"9807","Morning_West","justgrateful",1
"9808","justgrateful","brooksbayne",1
"9809","justgrateful","art2u2",1
"9810","justgrateful","TheDailyEdge",1
"9811","justgrateful","allen_osuno",1
"9812","justgrateful","TksABunchJohn",1
"9813","justgrateful","Valerie0714",1
"9814","justgrateful","gnuman1979",1
"9815","justgrateful","Our4thEstate",1
"9816","justgrateful","DefeatVos",1
"9817","justgrateful","UltraVerified",1
"9818","justgrateful","lynx55",1
"9819","justgrateful","theonlyadult",1
"9820","justgrateful","stefsstuff",1
"9821","justgrateful","LtlRedX",1
"9822","justgrateful","Progress2day",1
"9823","justgrateful","ak2sandiego",1
"9824","DefeatVos","justgrateful",1
"9825","ak2sandiego","justgrateful",1
"9826","gnuman1979","justgrateful",1
"9827","TheDailyEdge","justgrateful",1
"9828","lynx55","justgrateful",1
"9829","art2u2","justgrateful",1
"9830","TksABunchJohn","justgrateful",1
"9831","brooksbayne","justgrateful",1
"9832","Valerie0714","justgrateful",1
"9833","UltraVerified","justgrateful",1
"9834","allen_osuno","justgrateful",1
"9835","Jane_WI","Gamblndan",1
"9836","stefsstuff","Gamblndan",1
"9837","SpudLovr","Gamblndan",1
"9838","LCranston1939","Gamblndan",1
"9839","ak2sandiego","Gamblndan",1
"9840","gnuman1979","Gamblndan",1
"9841","haymakers","Gamblndan",1
"9842","unkybunky","Gamblndan",1
"9843","peterflom","Gamblndan",1
"9844","Gamblndan","haymakers",1
"9845","Gamblndan","Salon",1
"9846","Gamblndan","stefsstuff",1
"9847","Gamblndan","Jane_WI",1
"9848","Gamblndan","gnuman1979",1
"9849","Gamblndan","LCranston1939",1
"9850","Gamblndan","AndrewKroll",1
"9851","Gamblndan","V1ct0rCR0cc0",1
"9852","Gamblndan","SpudLovr",1
"9853","Gamblndan","peterflom",1
"9854","Gamblndan","UltraVerified",1
"9855","Gamblndan","ak2sandiego",1
"9856","restorereality","Gamblndan",1
"9857","PeggyStuart","Gamblndan",1
"9858","V1ct0rCR0cc0","Gamblndan",1
"9859","allen_osuno","Gamblndan",1
"9860","janetbwd","haymakers",1
"9861","ak2sandiego","haymakers",1
"9862","TheDailyEdge","haymakers",1
"9863","haymakers","TksABunchJohn",1
"9864","haymakers","TheDailyEdge",1
"9865","haymakers","mayread3",1
"9866","TksABunchJohn","haymakers",1
"9867","scyeatts","haymakers",1
"9868","mayread3","haymakers",1
"9869","Valerie0714","haymakers",1
"9870","missLtoe","haymakers",1
"9871","allen_osuno","haymakers",1
"9872","janetbwd","stefsstuff",1
"9873","txmattie","stefsstuff",1
"9874","Our4thEstate","stefsstuff",1
"9875","leftnotright","stefsstuff",1
"9876","Jane_WI","stefsstuff",1
"9877","FoL2009","stefsstuff",1
"9878","LtlRedX","stefsstuff",1
"9879","adbridgeforth","stefsstuff",1
"9880","stefsstuff","lwdgrfx",1
"9881","stefsstuff","peterflom",1
"9882","stefsstuff","TheDailyEdge",1
"9883","stefsstuff","TksABunchJohn",1
"9884","stefsstuff","UltraVerified",1
"9885","stefsstuff","gnuman1979",1
"9886","stefsstuff","missLtoe",1
"9887","stefsstuff","sherijr",1
"9888","stefsstuff","lynx55",1
"9889","stefsstuff","art2u2",1
"9890","stefsstuff","Valerie0714",1
"9891","stefsstuff","DefeatVos",1
"9892","stefsstuff","FoL2009",1
"9893","stefsstuff","Morning_West",1
"9894","stefsstuff","unkybunky",1
"9895","stefsstuff","adbridgeforth",1
"9896","stefsstuff","ak2sandiego",1
"9897","stefsstuff","Our4thEstate",1
"9898","stefsstuff","DirkZ1",1
"9899","stefsstuff","txmattie",1
"9900","stefsstuff","juppiecat1",1
"9901","stefsstuff","djB_MonEy",1
"9902","stefsstuff","V1ct0rCR0cc0",1
"9903","stefsstuff","Jane_WI",1
